query_id,eval_id,sample_name,subset,source_type,source_database,source_origin,source_id,original_url,original_url_note,formula,formula_sum_from_cif,space_group,space_group_symbol,crystal_system,phase_id,target_phase_id,candidate_source_origin,spectrum_path,cif_path,json_path,theta_min_deg,theta_max_deg,num_points,intensity_min,intensity_max,is_real_spectrum,is_generated_spectrum,is_diagnostic_example,fit_status,warning_flags,notes
gen_0953,MgSiO3_9,MgSiO3_9,generated_spectra,physically_constrained_generated,cod,cod,cod_9002929,,,MgSiO3,,9,Cc,monoclinic,cod_9002929,cod_9002929,,generated_spectra/all_1500/MgSiO3_9/MgSiO3_9.xy,generated_spectra/all_1500/MgSiO3_9/MgSiO3_9.cif,generated_spectra/all_1500/MgSiO3_9/MgSiO3_9.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0954,MgTe6O13_148,MgTe6O13_148,generated_spectra,physically_constrained_generated,cod,cod,cod_2237539,,,MgTe6O13,,148,R-3,trigonal,cod_2237539,cod_2237539,,generated_spectra/all_1500/MgTe6O13_148/MgTe6O13_148.xy,generated_spectra/all_1500/MgTe6O13_148/MgTe6O13_148.cif,generated_spectra/all_1500/MgTe6O13_148/MgTe6O13_148.json,5.0,90.0,8501,0.53705698,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0955,MgU3O15_14,MgU3O15_14,generated_spectra,physically_constrained_generated,cod,cod,cod_7714437,,,MgU3O15,,14,P2_1/c,monoclinic,cod_7714437,cod_7714437,,generated_spectra/all_1500/MgU3O15_14/MgU3O15_14.xy,generated_spectra/all_1500/MgU3O15_14/MgU3O15_14.cif,generated_spectra/all_1500/MgU3O15_14/MgU3O15_14.json,5.0,90.0,8501,1.0345943,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0956,MgW_51,MgW_51,generated_spectra,physically_constrained_generated,cod,cod,cod_9015083,,,MgW,,51,Pmma,orthorhombic,cod_9015083,cod_9015083,,generated_spectra/all_1500/MgW_51/MgW_51.xy,generated_spectra/all_1500/MgW_51/MgW_51.cif,generated_spectra/all_1500/MgW_51/MgW_51.json,5.0,90.0,8501,1.80995464,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0957,Mg_139,Mg_139,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1056351,,,Mg,,139,I4/mmm,tetragonal,mp-1056351,mp-1056351,,generated_spectra/all_1500/Mg_139/Mg_139.xy,generated_spectra/all_1500/Mg_139/Mg_139.cif,generated_spectra/all_1500/Mg_139/Mg_139.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0958,Mg_166,Mg_166,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1094122,,,Mg,,166,R-3m,trigonal,mp-1094122,mp-1094122,,generated_spectra/all_1500/Mg_166/Mg_166.xy,generated_spectra/all_1500/Mg_166/Mg_166.cif,generated_spectra/all_1500/Mg_166/Mg_166.json,5.0,90.0,8501,0.41152263,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0959,Mg_191,Mg_191,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1055956,,,Mg,,191,P6/mmm,hexagonal,mp-1055956,mp-1055956,,generated_spectra/all_1500/Mg_191/Mg_191.xy,generated_spectra/all_1500/Mg_191/Mg_191.cif,generated_spectra/all_1500/Mg_191/Mg_191.json,5.0,90.0,8501,0.0,100.0,false,true,true,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0960,Mg_194,Mg_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-153,,,Mg,,194,P6_3/mmc,hexagonal,mp-153,mp-153,,generated_spectra/all_1500/Mg_194/Mg_194.xy,generated_spectra/all_1500/Mg_194/Mg_194.cif,generated_spectra/all_1500/Mg_194/Mg_194.json,5.0,90.0,8501,0.05434782,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0961,Mg_225,Mg_225,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1056702,,,Mg,,225,Fm-3m,cubic,mp-1056702,mp-1056702,,generated_spectra/all_1500/Mg_225/Mg_225.xy,generated_spectra/all_1500/Mg_225/Mg_225.cif,generated_spectra/all_1500/Mg_225/Mg_225.json,5.0,90.0,8501,0.0452284,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0962,Mg_229,Mg_229,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-110,,,Mg,,229,Im-3m,cubic,mp-110,mp-110,,generated_spectra/all_1500/Mg_229/Mg_229.xy,generated_spectra/all_1500/Mg_229/Mg_229.cif,generated_spectra/all_1500/Mg_229/Mg_229.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0963,Mg_59,Mg_59,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1247180,,,Mg,,59,Pmmn,orthorhombic,mp-1247180,mp-1247180,,generated_spectra/all_1500/Mg_59/Mg_59.xy,generated_spectra/all_1500/Mg_59/Mg_59.cif,generated_spectra/all_1500/Mg_59/Mg_59.json,5.0,90.0,8501,0.11312217,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0964,Mn10Al29_33,Mn10Al29_33,generated_spectra,physically_constrained_generated,cod,cod,cod_2101103,,,Mn10Al29,,33,Pna2_1,orthorhombic,cod_2101103,cod_2101103,,generated_spectra/all_1500/Mn10Al29_33/Mn10Al29_33.xy,generated_spectra/all_1500/Mn10Al29_33/Mn10Al29_33.cif,generated_spectra/all_1500/Mn10Al29_33/Mn10Al29_33.json,5.0,90.0,8501,0.6287331,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0965,Mn2AsO5_14,Mn2AsO5_14,generated_spectra,physically_constrained_generated,cod,cod,cod_9009577,,,Mn2AsO5,,14,P2_1/c,monoclinic,cod_9009577,cod_9009577,,generated_spectra/all_1500/Mn2AsO5_14/Mn2AsO5_14.xy,generated_spectra/all_1500/Mn2AsO5_14/Mn2AsO5_14.cif,generated_spectra/all_1500/Mn2AsO5_14/Mn2AsO5_14.json,5.0,90.0,8501,1.32300735,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0966,Mn2HO4_14,Mn2HO4_14,generated_spectra,physically_constrained_generated,cod,cod,cod_1011012,,,Mn2HO4,,14,P2_1/c,monoclinic,cod_1011012,cod_1011012,,generated_spectra/all_1500/Mn2HO4_14/Mn2HO4_14.xy,generated_spectra/all_1500/Mn2HO4_14/Mn2HO4_14.cif,generated_spectra/all_1500/Mn2HO4_14/Mn2HO4_14.json,5.0,90.0,8501,0.63613236,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0967,Mn3(AsO4)2_14,Mn3(AsO4)2_14,generated_spectra,physically_constrained_generated,cod,cod,cod_1560681,,,Mn3(AsO4)2,,14,P2_1/c,monoclinic,cod_1560681,cod_1560681,,generated_spectra/all_1500/Mn3(AsO4)2_14/Mn3(AsO4)2_14.xy,generated_spectra/all_1500/Mn3(AsO4)2_14/Mn3(AsO4)2_14.cif,generated_spectra/all_1500/Mn3(AsO4)2_14/Mn3(AsO4)2_14.json,5.0,90.0,8501,0.7923407,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0968,Mn7SiO12_120,Mn7SiO12_120,generated_spectra,physically_constrained_generated,cod,cod,cod_1527206,,,Mn7SiO12,,120,I-4c2,tetragonal,cod_1527206,cod_1527206,,generated_spectra/all_1500/Mn7SiO12_120/Mn7SiO12_120.xy,generated_spectra/all_1500/Mn7SiO12_120/Mn7SiO12_120.cif,generated_spectra/all_1500/Mn7SiO12_120/Mn7SiO12_120.json,5.0,90.0,8501,0.98820519,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0969,Mn9As3O22_62,Mn9As3O22_62,generated_spectra,physically_constrained_generated,cod,cod,cod_9000212,,,Mn9As3O22,,62,Pnma,orthorhombic,cod_9000212,cod_9000212,,generated_spectra/all_1500/Mn9As3O22_62/Mn9As3O22_62.xy,generated_spectra/all_1500/Mn9As3O22_62/Mn9As3O22_62.cif,generated_spectra/all_1500/Mn9As3O22_62/Mn9As3O22_62.json,5.0,90.0,8501,0.70377481,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0970,MnAsPt5_123,MnAsPt5_123,generated_spectra,physically_constrained_generated,cod,cod,cod_4003538,,,MnAsPt5,,123,P4/mmm,tetragonal,cod_4003538,cod_4003538,,generated_spectra/all_1500/MnAsPt5_123/MnAsPt5_123.xy,generated_spectra/all_1500/MnAsPt5_123/MnAsPt5_123.cif,generated_spectra/all_1500/MnAsPt5_123/MnAsPt5_123.json,5.0,90.0,8501,0.50446254,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0971,MnO2_14,MnO2_14,generated_spectra,physically_constrained_generated,cod,cod,cod_legacy_MnO2_14,,,MnO2,,14,P2_1/c,monoclinic,cod_legacy_MnO2_14,cod_legacy_MnO2_14,,generated_spectra/all_1500/MnO2_14/MnO2_14.xy,generated_spectra/all_1500/MnO2_14/MnO2_14.cif,generated_spectra/all_1500/MnO2_14/MnO2_14.json,5.0,90.0,8501,0.58008379,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0972,MnO2_65,MnO2_65,generated_spectra,physically_constrained_generated,cod,cod,cod_9015694,,,MnO2,,65,Cmmm,orthorhombic,cod_9015694,cod_9015694,,generated_spectra/all_1500/MnO2_65/MnO2_65.xy,generated_spectra/all_1500/MnO2_65/MnO2_65.cif,generated_spectra/all_1500/MnO2_65/MnO2_65.json,5.0,90.0,8501,0.73623562,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0973,MnTe_186,MnTe_186,generated_spectra,physically_constrained_generated,cod,cod,cod_9008873,,,MnTe,,186,P6_3mc,hexagonal,cod_9008873,cod_9008873,,generated_spectra/all_1500/MnTe_186/MnTe_186.xy,generated_spectra/all_1500/MnTe_186/MnTe_186.cif,generated_spectra/all_1500/MnTe_186/MnTe_186.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0974,Mo2P2O11_14,Mo2P2O11_14,generated_spectra,physically_constrained_generated,cod,cod,cod_4315008,,,Mo2P2O11,,14,P2_1/c,monoclinic,cod_4315008,cod_4315008,,generated_spectra/all_1500/Mo2P2O11_14/Mo2P2O11_14.xy,generated_spectra/all_1500/Mo2P2O11_14/Mo2P2O11_14.cif,generated_spectra/all_1500/Mo2P2O11_14/Mo2P2O11_14.json,5.0,90.0,8501,2.4914887,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0975,Mo3N5_63,Mo3N5_63,generated_spectra,physically_constrained_generated,cod,cod,cod_7711975,,,Mo3N5,,63,Cmcm,orthorhombic,cod_7711975,cod_7711975,,generated_spectra/all_1500/Mo3N5_63/Mo3N5_63.xy,generated_spectra/all_1500/Mo3N5_63/Mo3N5_63.cif,generated_spectra/all_1500/Mo3N5_63/Mo3N5_63.json,5.0,90.0,8501,1.39484978,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0976,Mo3Se5_1,Mo3Se5_1,generated_spectra,physically_constrained_generated,cod,cod,cod_2000245,,,Mo3Se5,,1,P1,triclinic,cod_2000245,cod_2000245,,generated_spectra/all_1500/Mo3Se5_1/Mo3Se5_1.xy,generated_spectra/all_1500/Mo3Se5_1/Mo3Se5_1.cif,generated_spectra/all_1500/Mo3Se5_1/Mo3Se5_1.json,5.0,90.0,8501,0.88579565,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0977,Mo7O24_14,Mo7O24_14,generated_spectra,physically_constrained_generated,cod,cod,cod_1539088,,,Mo7O24,,14,P2_1/c,monoclinic,cod_1539088,cod_1539088,,generated_spectra/all_1500/Mo7O24_14/Mo7O24_14.xy,generated_spectra/all_1500/Mo7O24_14/Mo7O24_14.cif,generated_spectra/all_1500/Mo7O24_14/Mo7O24_14.json,5.0,90.0,8501,1.24839938,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0978,N2Cl_43,N2Cl_43,generated_spectra,physically_constrained_generated,cod,cod,cod_2310478,,,N2Cl,,43,Fdd2,orthorhombic,cod_2310478,cod_2310478,,generated_spectra/all_1500/N2Cl_43/N2Cl_43.xy,generated_spectra/all_1500/N2Cl_43/N2Cl_43.cif,generated_spectra/all_1500/N2Cl_43/N2Cl_43.json,5.0,90.0,8501,0.570288,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0979,N2O5_194,N2O5_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-504769,,,N2O5,,194,P6_3/mmc,hexagonal,mp-504769,mp-504769,,generated_spectra/all_1500/N2O5_194/N2O5_194.xy,generated_spectra/all_1500/N2O5_194/N2O5_194.cif,generated_spectra/all_1500/N2O5_194/N2O5_194.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0980,N2O_152,N2O_152,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180215,,,N2O,,152,P3_121,trigonal,mp-1180215,mp-1180215,,generated_spectra/all_1500/N2O_152/N2O_152.xy,generated_spectra/all_1500/N2O_152/N2O_152.cif,generated_spectra/all_1500/N2O_152/N2O_152.json,5.0,90.0,8501,0.03894081,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0981,N2_136,N2_136,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-570747,,,N2,,136,P4_2/mnm,tetragonal,mp-570747,mp-570747,,generated_spectra/all_1500/N2_136/N2_136.xy,generated_spectra/all_1500/N2_136/N2_136.cif,generated_spectra/all_1500/N2_136/N2_136.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0982,N2_167,N2_167,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-568584,,,N2,,167,R-3c,trigonal,mp-568584,mp-568584,,generated_spectra/all_1500/N2_167/N2_167.xy,generated_spectra/all_1500/N2_167/N2_167.cif,generated_spectra/all_1500/N2_167/N2_167.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0983,N2_194,N2_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-672233,,,N2,,194,P6_3/mmc,hexagonal,mp-672233,mp-672233,,generated_spectra/all_1500/N2_194/N2_194.xy,generated_spectra/all_1500/N2_194/N2_194.cif,generated_spectra/all_1500/N2_194/N2_194.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0984,N2_198,N2_198,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-154,,,N2,,198,P2_13,cubic,mp-154,mp-154,,generated_spectra/all_1500/N2_198/N2_198.xy,generated_spectra/all_1500/N2_198/N2_198.cif,generated_spectra/all_1500/N2_198/N2_198.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0985,N2_199,N2_199,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-999498,,,N2,,199,I2_13,cubic,mp-999498,mp-999498,,generated_spectra/all_1500/N2_199/N2_199.xy,generated_spectra/all_1500/N2_199/N2_199.cif,generated_spectra/all_1500/N2_199/N2_199.json,5.0,90.0,8501,0.03866976,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0986,N2_205,N2_205,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-25,,,N2,,205,Pa-3,cubic,mp-25,mp-25,,generated_spectra/all_1500/N2_205/N2_205.xy,generated_spectra/all_1500/N2_205/N2_205.cif,generated_spectra/all_1500/N2_205/N2_205.json,5.0,90.0,8501,0.0,100.00000763,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0987,N2_53,N2_53,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1189505,,,N2,,53,Pmna,orthorhombic,mp-1189505,mp-1189505,,generated_spectra/all_1500/N2_53/N2_53.xy,generated_spectra/all_1500/N2_53/N2_53.cif,generated_spectra/all_1500/N2_53/N2_53.json,5.0,90.0,8501,0.39745629,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0988,N2_62,N2_62,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1176403,,,N2,,62,Pnma,orthorhombic,mp-1176403,mp-1176403,,generated_spectra/all_1500/N2_62/N2_62.xy,generated_spectra/all_1500/N2_62/N2_62.cif,generated_spectra/all_1500/N2_62/N2_62.json,5.0,90.0,8501,0.0,100.00000763,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0989,N2_74,N2_74,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-754514,,,N2,,74,Imma,orthorhombic,mp-754514,mp-754514,,generated_spectra/all_1500/N2_74/N2_74.xy,generated_spectra/all_1500/N2_74/N2_74.cif,generated_spectra/all_1500/N2_74/N2_74.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0990,N4O9_18,N4O9_18,generated_spectra,physically_constrained_generated,cod,cod,cod_2106305,,,N4O9,,18,P2_12_12,orthorhombic,cod_2106305,cod_2106305,,generated_spectra/all_1500/N4O9_18/N4O9_18.xy,generated_spectra/all_1500/N4O9_18/N4O9_18.cif,generated_spectra/all_1500/N4O9_18/N4O9_18.json,5.0,90.0,8501,0.49099836,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0991,NCl_205,NCl_205,generated_spectra,physically_constrained_generated,cod,cod,cod_9014419,,,NCl,,205,Pa-3,cubic,cod_9014419,cod_9014419,,generated_spectra/all_1500/NCl_205/NCl_205.xy,generated_spectra/all_1500/NCl_205/NCl_205.cif,generated_spectra/all_1500/NCl_205/NCl_205.json,5.0,90.0,8501,0.0,99.99999237,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0992,NCl_99,NCl_99,generated_spectra,physically_constrained_generated,cod,cod,cod_9016568,,,NCl,,99,P4mm,tetragonal,cod_9016568,cod_9016568,,generated_spectra/all_1500/NCl_99/NCl_99.xy,generated_spectra/all_1500/NCl_99/NCl_99.cif,generated_spectra/all_1500/NCl_99/NCl_99.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0993,NF2_53,NF2_53,generated_spectra,physically_constrained_generated,cod,cod,cod_9016398,,,NF2,,53,Pmna,orthorhombic,cod_9016398,cod_9016398,,generated_spectra/all_1500/NF2_53/NF2_53.xy,generated_spectra/all_1500/NF2_53/NF2_53.cif,generated_spectra/all_1500/NF2_53/NF2_53.json,5.0,90.0,8501,2.08500409,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0994,NF_166,NF_166,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-723203,,,NF,,166,R-3m,trigonal,mp-723203,mp-723203,,generated_spectra/all_1500/NF_166/NF_166.xy,generated_spectra/all_1500/NF_166/NF_166.cif,generated_spectra/all_1500/NF_166/NF_166.json,5.0,90.0,8501,0.0,99.99999237,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0995,NF_186,NF_186,generated_spectra,physically_constrained_generated,cod,cod,cod_1010274,,,NF,,186,P6_3mc,hexagonal,cod_1010274,cod_1010274,,generated_spectra/all_1500/NF_186/NF_186.xy,generated_spectra/all_1500/NF_186/NF_186.cif,generated_spectra/all_1500/NF_186/NF_186.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0996,NO2_14,NO2_14,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1771,,,NO2,,14,P2_1/c,monoclinic,mp-1771,mp-1771,,generated_spectra/all_1500/NO2_14/NO2_14.xy,generated_spectra/all_1500/NO2_14/NO2_14.cif,generated_spectra/all_1500/NO2_14/NO2_14.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0997,NO2_199,NO2_199,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-608071,,,NO2,,199,I2_13,cubic,mp-608071,mp-608071,,generated_spectra/all_1500/NO2_199/NO2_199.xy,generated_spectra/all_1500/NO2_199/NO2_199.cif,generated_spectra/all_1500/NO2_199/NO2_199.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0998,NO3_14,NO3_14,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1204579,,,NO3,,14,P2_1/c,monoclinic,mp-1204579,mp-1204579,,generated_spectra/all_1500/NO3_14/NO3_14.xy,generated_spectra/all_1500/NO3_14/NO3_14.cif,generated_spectra/all_1500/NO3_14/NO3_14.json,5.0,90.0,8501,0.08183306,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0999,NO4_33,NO4_33,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180345,,,NO4,,33,Pna2_1,orthorhombic,mp-1180345,mp-1180345,,generated_spectra/all_1500/NO4_33/NO4_33.xy,generated_spectra/all_1500/NO4_33/NO4_33.cif,generated_spectra/all_1500/NO4_33/NO4_33.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1000,NO6_19,NO6_19,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-734416,,,NO6,,19,P2_12_12_1,orthorhombic,mp-734416,mp-734416,,generated_spectra/all_1500/NO6_19/NO6_19.xy,generated_spectra/all_1500/NO6_19/NO6_19.cif,generated_spectra/all_1500/NO6_19/NO6_19.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1001,NO_14,NO_14,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-31000,,,NO,,14,P2_1/c,monoclinic,mp-31000,mp-31000,,generated_spectra/all_1500/NO_14/NO_14.xy,generated_spectra/all_1500/NO_14/NO_14.cif,generated_spectra/all_1500/NO_14/NO_14.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1002,NO_15,NO_15,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1079684,,,NO,,15,C2/c,monoclinic,mp-1079684,mp-1079684,,generated_spectra/all_1500/NO_15/NO_15.xy,generated_spectra/all_1500/NO_15/NO_15.cif,generated_spectra/all_1500/NO_15/NO_15.json,5.0,90.0,8501,0.33416876,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1003,NO_19,NO_19,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180282,,,NO,,19,P2_12_12_1,orthorhombic,mp-1180282,mp-1180282,,generated_spectra/all_1500/NO_19/NO_19.xy,generated_spectra/all_1500/NO_19/NO_19.cif,generated_spectra/all_1500/NO_19/NO_19.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1004,Na(BCl)6_205,Na(BCl)6_205,generated_spectra,physically_constrained_generated,cod,cod,cod_4345774,,,Na(BCl)6,,205,Pa-3,cubic,cod_4345774,cod_4345774,,generated_spectra/all_1500/Na(BCl)6_205/Na(BCl)6_205.xy,generated_spectra/all_1500/Na(BCl)6_205/Na(BCl)6_205.cif,generated_spectra/all_1500/Na(BCl)6_205/Na(BCl)6_205.json,5.0,90.0,8501,0.98925942,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1005,Na(SiO2)2_1,Na(SiO2)2_1,generated_spectra,physically_constrained_generated,cod,cod,cod_2100511,,,Na(SiO2)2,,1,P1,triclinic,cod_2100511,cod_2100511,,generated_spectra/all_1500/Na(SiO2)2_1/Na(SiO2)2_1.xy,generated_spectra/all_1500/Na(SiO2)2_1/Na(SiO2)2_1.cif,generated_spectra/all_1500/Na(SiO2)2_1/Na(SiO2)2_1.json,5.0,90.0,8501,0.55834728,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1006,Na11Ti4(Si2O7)2_135,Na11Ti4(Si2O7)2_135,generated_spectra,physically_constrained_generated,cod,cod,cod_9014369,,,Na11Ti4(Si2O7)2,,135,P4_2/mbc,tetragonal,cod_9014369,cod_9014369,,generated_spectra/all_1500/Na11Ti4(Si2O7)2_135/Na11Ti4(Si2O7)2_135.xy,generated_spectra/all_1500/Na11Ti4(Si2O7)2_135/Na11Ti4(Si2O7)2_135.cif,generated_spectra/all_1500/Na11Ti4(Si2O7)2_135/Na11Ti4(Si2O7)2_135.json,5.0,90.0,8501,0.62720501,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1007,Na16Si16O81_5,Na16Si16O81_5,generated_spectra,physically_constrained_generated,cod,cod,cod_1536857,,,Na16Si16O81,,5,C2,monoclinic,cod_1536857,cod_1536857,,generated_spectra/all_1500/Na16Si16O81_5/Na16Si16O81_5.xy,generated_spectra/all_1500/Na16Si16O81_5/Na16Si16O81_5.cif,generated_spectra/all_1500/Na16Si16O81_5/Na16Si16O81_5.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1008,Na22Ga39_62,Na22Ga39_62,generated_spectra,physically_constrained_generated,cod,cod,cod_2106103,,,Na22Ga39,,62,Pnma,orthorhombic,cod_2106103,cod_2106103,,generated_spectra/all_1500/Na22Ga39_62/Na22Ga39_62.xy,generated_spectra/all_1500/Na22Ga39_62/Na22Ga39_62.cif,generated_spectra/all_1500/Na22Ga39_62/Na22Ga39_62.json,5.0,90.0,8501,0.08196721,100.0,false,true,true,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1009,Na2BeO2_4,Na2BeO2_4,generated_spectra,physically_constrained_generated,cod,cod,cod_1540927,,,Na2BeO2,,4,P2_1,monoclinic,cod_1540927,cod_1540927,,generated_spectra/all_1500/Na2BeO2_4/Na2BeO2_4.xy,generated_spectra/all_1500/Na2BeO2_4/Na2BeO2_4.cif,generated_spectra/all_1500/Na2BeO2_4/Na2BeO2_4.json,5.0,90.0,8501,0.41716331,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1010,Na2Cr2O9_4,Na2Cr2O9_4,generated_spectra,physically_constrained_generated,cod,cod,cod_1541777,,,Na2Cr2O9,,4,P2_1,monoclinic,cod_1541777,cod_1541777,,generated_spectra/all_1500/Na2Cr2O9_4/Na2Cr2O9_4.xy,generated_spectra/all_1500/Na2Cr2O9_4/Na2Cr2O9_4.cif,generated_spectra/all_1500/Na2Cr2O9_4/Na2Cr2O9_4.json,5.0,90.0,8501,0.97181737,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1011,Na2HfSi2O7_2,Na2HfSi2O7_2,generated_spectra,physically_constrained_generated,cod,cod,cod_2311093,,,Na2HfSi2O7,,2,P-1,triclinic,cod_2311093,cod_2311093,,generated_spectra/all_1500/Na2HfSi2O7_2/Na2HfSi2O7_2.xy,generated_spectra/all_1500/Na2HfSi2O7_2/Na2HfSi2O7_2.cif,generated_spectra/all_1500/Na2HfSi2O7_2/Na2HfSi2O7_2.json,5.0,90.0,8501,0.94033724,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
